      9300         3 num nodes, dimension
        34    0.2978160568E+01    0.5023473940E+01   -0.5000000000E+01
        35    0.2902095184E+01    0.4784815658E+01   -0.5000000000E+01
        36    0.2409692167E+01    0.5854264400E+01   -0.5000000000E+01
        37    0.2352243980E+01    0.5610637070E+01   -0.5000000000E+01
        38    0.2294795794E+01    0.5367009740E+01   -0.5000000000E+01
        39    0.2237347607E+01    0.5123382409E+01   -0.5000000000E+01
        40    0.2179899421E+01    0.4879755079E+01   -0.5000000000E+01
        41    0.1608052865E+01    0.5935542179E+01   -0.5000000000E+01
        42    0.1569757957E+01    0.5688356779E+01   -0.5000000000E+01
        43    0.1531463048E+01    0.5441171379E+01   -0.5000000000E+01
        44    0.1493168139E+01    0.5193985979E+01   -0.5000000000E+01
        45    0.1454873231E+01    0.4946800579E+01   -0.5000000000E+01
        46    0.8044713402E+00    0.5983932847E+01   -0.5000000000E+01
        47    0.7852087678E+00    0.5734638115E+01   -0.5000000000E+01
        48    0.7659461955E+00    0.5485343383E+01   -0.5000000000E+01
        49    0.7466836232E+00    0.5236048651E+01   -0.5000000000E+01
        50    0.7274210508E+00    0.4986753920E+01   -0.5000000000E+01
        51   -0.8639379697E-03    0.5999999981E+01   -0.5000000000E+01
        52   -0.8443030158E-03    0.5749999982E+01   -0.5000000000E+01
        53   -0.8246680620E-03    0.5499999983E+01   -0.5000000000E+01
        54   -0.8050331081E-03    0.5249999984E+01   -0.5000000000E+01
        55   -0.7853981543E-03    0.4999999985E+01   -0.5000000000E+01
        56   -0.8053329622E+00    0.5983898366E+01   -0.5000000000E+01
        57   -0.7860508131E+00    0.5734605109E+01   -0.5000000000E+01
        58   -0.7667686641E+00    0.5485311852E+01   -0.5000000000E+01
        59   -0.7474865151E+00    0.5236018595E+01   -0.5000000000E+01
        60   -0.7282043660E+00    0.4986725338E+01   -0.5000000000E+01
        61   -0.1608907517E+01    0.5935473271E+01   -0.5000000000E+01
        62   -0.1570593205E+01    0.5688290811E+01   -0.5000000000E+01
        63   -0.1532278892E+01    0.5441108351E+01   -0.5000000000E+01
        64   -0.1493964580E+01    0.5193925891E+01   -0.5000000000E+01
        65   -0.1455650268E+01    0.4946743431E+01   -0.5000000000E+01
        66   -0.2410535113E+01    0.5854161151E+01   -0.5000000000E+01
        67   -0.2353067816E+01    0.5610538228E+01   -0.5000000000E+01
        68   -0.2295600518E+01    0.5366915305E+01   -0.5000000000E+01
        69   -0.2238133221E+01    0.5123292382E+01   -0.5000000000E+01
        70   -0.2180665924E+01    0.4879669459E+01   -0.5000000000E+01
        71   -0.3207183130E+01    0.5739311409E+01   -0.5000000000E+01
        72   -0.3131099041E+01    0.5500658976E+01   -0.5000000000E+01
        73   -0.3055014951E+01    0.5262006544E+01   -0.5000000000E+01
        74   -0.2978930862E+01    0.5023354111E+01   -0.5000000000E+01
        75   -0.2902846773E+01    0.4784701679E+01   -0.5000000000E+01
        76   -0.3998714755E+01    0.5589519481E+01   -0.5000000000E+01
        77   -0.3903992392E+01    0.5357370709E+01   -0.5000000000E+01
        78   -0.3809270028E+01    0.5125221937E+01   -0.5000000000E+01
        79   -0.3714547664E+01    0.4893073165E+01   -0.5000000000E+01
        80   -0.3619825301E+01    0.4660924393E+01   -0.5000000000E+01
        81   -0.4781837289E+01    0.5403415783E+01   -0.5000000000E+01
        82   -0.4669267368E+01    0.5179210689E+01   -0.5000000000E+01
        83   -0.4556697448E+01    0.4955005596E+01   -0.5000000000E+01
        84   -0.4444127527E+01    0.4730800502E+01   -0.5000000000E+01
        85   -0.4331557606E+01    0.4506595408E+01   -0.5000000000E+01
        86   -0.5555521577E+01    0.5178549591E+01   -0.5000000000E+01
        87   -0.5425529552E+01    0.4963865905E+01   -0.5000000000E+01
        88   -0.5295537527E+01    0.4749182218E+01   -0.5000000000E+01
        89   -0.5165545502E+01    0.4534498532E+01   -0.5000000000E+01
        90   -0.5035553477E+01    0.4319814845E+01   -0.5000000000E+01
        91   -0.6315158322E+01    0.4912688844E+01   -0.5000000000E+01
        92   -0.6168575820E+01    0.4709063226E+01   -0.5000000000E+01
        93   -0.6021993318E+01    0.4505437608E+01   -0.5000000000E+01
        94   -0.5875410815E+01    0.4301811990E+01   -0.5000000000E+01
        95   -0.5728828313E+01    0.4098186372E+01   -0.5000000000E+01
        96   -0.7058154982E+01    0.4601983166E+01   -0.5000000000E+01
        97   -0.6895934462E+01    0.4410989369E+01   -0.5000000000E+01
        98   -0.6733713943E+01    0.4219995571E+01   -0.5000000000E+01
        99   -0.6571493423E+01    0.4029001773E+01   -0.5000000000E+01
       100   -0.6409272903E+01    0.3838007975E+01   -0.5000000000E+01
       101   -0.7778174593E+01    0.4242640687E+01   -0.5000000000E+01
       102   -0.7601397898E+01    0.4065863992E+01   -0.5000000000E+01
       103   -0.7424621202E+01    0.3889087297E+01   -0.5000000000E+01
       104   -0.7247844507E+01    0.3712310601E+01   -0.5000000000E+01
       105   -0.7071067812E+01    0.3535533906E+01   -0.5000000000E+01
       106   -0.7778174593E+01   -0.4242640687E+01   -0.5000000000E+01
       107   -0.7601397898E+01   -0.4065863992E+01   -0.5000000000E+01
       108   -0.7424621202E+01   -0.3889087297E+01   -0.5000000000E+01
       109   -0.7247844507E+01   -0.3712310601E+01   -0.5000000000E+01
       110   -0.7071067812E+01   -0.3535533906E+01   -0.5000000000E+01
       111   -0.7057492323E+01   -0.4602285523E+01   -0.5000000000E+01
       112   -0.6895286745E+01   -0.4411279056E+01   -0.5000000000E+01
       113   -0.6733081166E+01   -0.4220272589E+01   -0.5000000000E+01
       114   -0.6570875588E+01   -0.4029266122E+01   -0.5000000000E+01
       115   -0.6408670010E+01   -0.3838259655E+01   -0.5000000000E+01
       116   -0.6314450926E+01   -0.4912959370E+01   -0.5000000000E+01
       117   -0.6167884333E+01   -0.4709322360E+01   -0.5000000000E+01
       118   -0.6021317740E+01   -0.4505685350E+01   -0.5000000000E+01
       119   -0.5874751147E+01   -0.4302048340E+01   -0.5000000000E+01
       120   -0.5728184554E+01   -0.4098411330E+01   -0.5000000000E+01
       121   -0.5554775902E+01   -0.5178787573E+01   -0.5000000000E+01
       122   -0.5424800653E+01   -0.4964093824E+01   -0.5000000000E+01
       123   -0.5294825404E+01   -0.4749400075E+01   -0.5000000000E+01
       124   -0.5164850155E+01   -0.4534706326E+01   -0.5000000000E+01
       125   -0.5034874907E+01   -0.4320012577E+01   -0.5000000000E+01
       126   -0.4781059238E+01   -0.5403620620E+01   -0.5000000000E+01
       127   -0.4668506853E+01   -0.5179406838E+01   -0.5000000000E+01
       128   -0.4555954468E+01   -0.4955193057E+01   -0.5000000000E+01
       129   -0.4443402084E+01   -0.4730979276E+01   -0.5000000000E+01
       130   -0.4330849699E+01   -0.4506765494E+01   -0.5000000000E+01
       131   -0.3997909910E+01   -0.5589690768E+01   -0.5000000000E+01
       132   -0.3903205721E+01   -0.5357534708E+01   -0.5000000000E+01
       133   -0.3808501532E+01   -0.5125378648E+01   -0.5000000000E+01
       134   -0.3713797342E+01   -0.4893222589E+01   -0.5000000000E+01
       135   -0.3619093153E+01   -0.4661066529E+01   -0.5000000000E+01
       136   -0.3206356719E+01   -0.5739448787E+01   -0.5000000000E+01
       137   -0.3130291335E+01   -0.5500790505E+01   -0.5000000000E+01
       138   -0.3054225952E+01   -0.5262132223E+01   -0.5000000000E+01
       139   -0.2978160568E+01   -0.5023473940E+01   -0.5000000000E+01
       140   -0.2902095184E+01   -0.4784815658E+01   -0.5000000000E+01
       141   -0.2409692167E+01   -0.5854264400E+01   -0.5000000000E+01
       142   -0.2352243980E+01   -0.5610637070E+01   -0.5000000000E+01
       143   -0.2294795794E+01   -0.5367009740E+01   -0.5000000000E+01
       144   -0.2237347607E+01   -0.5123382409E+01   -0.5000000000E+01
       145   -0.2179899421E+01   -0.4879755079E+01   -0.5000000000E+01
       146   -0.1608052865E+01   -0.5935542179E+01   -0.5000000000E+01
       147   -0.1569757957E+01   -0.5688356779E+01   -0.5000000000E+01
       148   -0.1531463048E+01   -0.5441171379E+01   -0.5000000000E+01
       149   -0.1493168139E+01   -0.5193985979E+01   -0.5000000000E+01
       150   -0.1454873231E+01   -0.4946800579E+01   -0.5000000000E+01
       151   -0.8044713402E+00   -0.5983932847E+01   -0.5000000000E+01
       152   -0.7852087679E+00   -0.5734638115E+01   -0.5000000000E+01
       153   -0.7659461955E+00   -0.5485343383E+01   -0.5000000000E+01
       154   -0.7466836232E+00   -0.5236048651E+01   -0.5000000000E+01
       155   -0.7274210508E+00   -0.4986753920E+01   -0.5000000000E+01
       156    0.8639379378E-03   -0.5999999981E+01   -0.5000000000E+01
       157    0.8443029846E-03   -0.5749999982E+01   -0.5000000000E+01
       158    0.8246680315E-03   -0.5499999983E+01   -0.5000000000E+01
       159    0.8050330784E-03   -0.5249999984E+01   -0.5000000000E+01
       160    0.7853981252E-03   -0.4999999985E+01   -0.5000000000E+01
       161    0.8053329621E+00   -0.5983898366E+01   -0.5000000000E+01
       162    0.7860508131E+00   -0.5734605109E+01   -0.5000000000E+01
       163    0.7667686641E+00   -0.5485311852E+01   -0.5000000000E+01
       164    0.7474865150E+00   -0.5236018595E+01   -0.5000000000E+01
       165    0.7282043660E+00   -0.4986725338E+01   -0.5000000000E+01
       166    0.1608907517E+01   -0.5935473271E+01   -0.5000000000E+01
       167    0.1570593205E+01   -0.5688290811E+01   -0.5000000000E+01
       168    0.1532278892E+01   -0.5441108351E+01   -0.5000000000E+01
       169    0.1493964580E+01   -0.5193925891E+01   -0.5000000000E+01
       170    0.1455650268E+01   -0.4946743431E+01   -0.5000000000E+01
       171    0.2410535113E+01   -0.5854161151E+01   -0.5000000000E+01
       172    0.2353067816E+01   -0.5610538228E+01   -0.5000000000E+01
       173    0.2295600518E+01   -0.5366915305E+01   -0.5000000000E+01
       174    0.2238133221E+01   -0.5123292382E+01   -0.5000000000E+01
       175    0.2180665924E+01   -0.4879669459E+01   -0.5000000000E+01
       176    0.3207183130E+01   -0.5739311409E+01   -0.5000000000E+01
       177    0.3131099041E+01   -0.5500658976E+01   -0.5000000000E+01
       178    0.3055014951E+01   -0.5262006544E+01   -0.5000000000E+01
       179    0.2978930862E+01   -0.5023354111E+01   -0.5000000000E+01
       180    0.2902846772E+01   -0.4784701679E+01   -0.5000000000E+01
       181    0.3998714755E+01   -0.5589519481E+01   -0.5000000000E+01
       182    0.3903992392E+01   -0.5357370709E+01   -0.5000000000E+01
       183    0.3809270028E+01   -0.5125221937E+01   -0.5000000000E+01
       184    0.3714547664E+01   -0.4893073165E+01   -0.5000000000E+01
       185    0.3619825301E+01   -0.4660924393E+01   -0.5000000000E+01
       186    0.4781837289E+01   -0.5403415783E+01   -0.5000000000E+01
       187    0.4669267368E+01   -0.5179210689E+01   -0.5000000000E+01
       188    0.4556697448E+01   -0.4955005596E+01   -0.5000000000E+01
       189    0.4444127527E+01   -0.4730800502E+01   -0.5000000000E+01
       190    0.4331557606E+01   -0.4506595408E+01   -0.5000000000E+01
       191    0.5555521577E+01   -0.5178549591E+01   -0.5000000000E+01
       192    0.5425529552E+01   -0.4963865905E+01   -0.5000000000E+01
       193    0.5295537527E+01   -0.4749182218E+01   -0.5000000000E+01
       194    0.5165545502E+01   -0.4534498532E+01   -0.5000000000E+01
       195    0.5035553477E+01   -0.4319814845E+01   -0.5000000000E+01
       196    0.6315158322E+01   -0.4912688844E+01   -0.5000000000E+01
       197    0.6168575820E+01   -0.4709063226E+01   -0.5000000000E+01
       198    0.6021993317E+01   -0.4505437608E+01   -0.5000000000E+01
       199    0.5875410815E+01   -0.4301811990E+01   -0.5000000000E+01
       200    0.5728828313E+01   -0.4098186372E+01   -0.5000000000E+01
       201    0.7058154982E+01   -0.4601983166E+01   -0.5000000000E+01
       202    0.6895934462E+01   -0.4410989369E+01   -0.5000000000E+01
       203    0.6733713942E+01   -0.4219995571E+01   -0.5000000000E+01
       204    0.6571493422E+01   -0.4029001773E+01   -0.5000000000E+01
       205    0.6409272903E+01   -0.3838007975E+01   -0.5000000000E+01
       206    0.7778174593E+01   -0.4242640687E+01   -0.5000000000E+01
       207    0.7601397898E+01   -0.4065863992E+01   -0.5000000000E+01
       208    0.7424621202E+01   -0.3889087297E+01   -0.5000000000E+01
       209    0.7247844507E+01   -0.3712310601E+01   -0.5000000000E+01
       210    0.7071067812E+01   -0.3535533906E+01   -0.5000000000E+01
       211   -0.8727587938E+01    0.3652070075E+01   -0.5000000000E+01
       212   -0.8523482927E+01    0.3503633963E+01   -0.5000000000E+01
       213   -0.8319377916E+01    0.3355197851E+01   -0.5000000000E+01
       214   -0.8115272904E+01    0.3206761739E+01   -0.5000000000E+01
       215   -0.7911167893E+01    0.3058325627E+01   -0.5000000000E+01
       216   -0.9588154710E+01    0.2940768457E+01   -0.5000000000E+01
       217   -0.9361916125E+01    0.2825581778E+01   -0.5000000000E+01
       218   -0.9135677541E+01    0.2710395098E+01   -0.5000000000E+01
       219   -0.8909438956E+01    0.2595208419E+01   -0.5000000000E+01
       220   -0.8683200371E+01    0.2480021739E+01   -0.5000000000E+01
       221   -0.1031050335E+02    0.2090843361E+01   -0.5000000000E+01
       222   -0.1006911950E+02    0.2013096954E+01   -0.5000000000E+01
       223   -0.9827735646E+01    0.1935350548E+01   -0.5000000000E+01
       224   -0.9586351792E+01    0.1857604142E+01   -0.5000000000E+01
       225   -0.9344967938E+01    0.1779857735E+01   -0.5000000000E+01
       226   -0.1081475290E+02    0.1096501989E+01   -0.5000000000E+01
       227   -0.1056619219E+02    0.1058145923E+01   -0.5000000000E+01
       228   -0.1031763147E+02    0.1019789857E+01   -0.5000000000E+01
       229   -0.1006907076E+02    0.9814337906E+00   -0.5000000000E+01
       230   -0.9820510049E+01    0.9430777244E+00   -0.5000000000E+01
       231   -0.1100000000E+02    0.9193381432E-11   -0.5000000000E+01
       232   -0.1075000000E+02    0.8810323872E-11   -0.5000000000E+01
       233   -0.1050000000E+02    0.8427266313E-11   -0.5000000000E+01
       234   -0.1025000000E+02    0.8044319775E-11   -0.5000000000E+01
       235   -0.1000000000E+02    0.7661151193E-11   -0.5000000000E+01
       236   -0.1081443700E+02   -0.1097428582E+01   -0.5000000000E+01
       237   -0.1056588116E+02   -0.1059033690E+01   -0.5000000000E+01
       238   -0.1031732532E+02   -0.1020638798E+01   -0.5000000000E+01
       239   -0.1006876949E+02   -0.9822439057E+00   -0.5000000000E+01
       240   -0.9820213651E+01   -0.9438490138E+00   -0.5000000000E+01
       241   -0.1030990111E+02   -0.2091726737E+01   -0.5000000000E+01
       242   -0.1006852800E+02   -0.2013942969E+01   -0.5000000000E+01
       243   -0.9827154886E+01   -0.1936159201E+01   -0.5000000000E+01
       244   -0.9585781775E+01   -0.1858375433E+01   -0.5000000000E+01
       245   -0.9344408664E+01   -0.1780591665E+01   -0.5000000000E+01
       246   -0.9587307711E+01   -0.2941589932E+01   -0.5000000000E+01
       247   -0.9361086069E+01   -0.2826368371E+01   -0.5000000000E+01
       248   -0.9134864427E+01   -0.2711146809E+01   -0.5000000000E+01
       249   -0.8908642785E+01   -0.2595925247E+01   -0.5000000000E+01
       250   -0.8682421142E+01   -0.2480703686E+01   -0.5000000000E+01
       251   -0.8726536110E+01   -0.3652817808E+01   -0.5000000000E+01
       252   -0.8522453831E+01   -0.3504350089E+01   -0.5000000000E+01
       253   -0.8318371552E+01   -0.3355882370E+01   -0.5000000000E+01
       254   -0.8114289273E+01   -0.3207414650E+01   -0.5000000000E+01
       255   -0.7910206994E+01   -0.3058946931E+01   -0.5000000000E+01
       256    0.8727587938E+01   -0.3652070075E+01   -0.5000000000E+01
       257    0.8523482927E+01   -0.3503633963E+01   -0.5000000000E+01
       258    0.8319377916E+01   -0.3355197851E+01   -0.5000000000E+01
       259    0.8115272904E+01   -0.3206761739E+01   -0.5000000000E+01
       260    0.7911167893E+01   -0.3058325627E+01   -0.5000000000E+01
       261    0.9588154710E+01   -0.2940768457E+01   -0.5000000000E+01
       262    0.9361916125E+01   -0.2825581778E+01   -0.5000000000E+01
       263    0.9135677541E+01   -0.2710395098E+01   -0.5000000000E+01
       264    0.8909438956E+01   -0.2595208419E+01   -0.5000000000E+01
       265    0.8683200371E+01   -0.2480021739E+01   -0.5000000000E+01
       266    0.1031050335E+02   -0.2090843361E+01   -0.5000000000E+01
       267    0.1006911950E+02   -0.2013096954E+01   -0.5000000000E+01
       268    0.9827735646E+01   -0.1935350548E+01   -0.5000000000E+01
       269    0.9586351792E+01   -0.1857604142E+01   -0.5000000000E+01
       270    0.9344967938E+01   -0.1779857735E+01   -0.5000000000E+01
       271    0.1081475290E+02   -0.1096501989E+01   -0.5000000000E+01
       272    0.1056619219E+02   -0.1058145923E+01   -0.5000000000E+01
       273    0.1031763147E+02   -0.1019789857E+01   -0.5000000000E+01
       274    0.1006907076E+02   -0.9814337906E+00   -0.5000000000E+01
       275    0.9820510049E+01   -0.9430777244E+00   -0.5000000000E+01
       276    0.1100000000E+02   -0.6302998973E-12   -0.5000000000E+01
       277    0.1075000000E+02   -0.6040374016E-12   -0.5000000000E+01
       278    0.1050000000E+02   -0.5777749059E-12   -0.5000000000E+01
       279    0.1025000000E+02   -0.5514013878E-12   -0.5000000000E+01
       280    0.1000000000E+02   -0.5252499144E-12   -0.5000000000E+01
       281    0.1081443700E+02    0.1097428582E+01   -0.5000000000E+01
       282    0.1056588116E+02    0.1059033690E+01   -0.5000000000E+01
       283    0.1031732532E+02    0.1020638798E+01   -0.5000000000E+01
       284    0.1006876949E+02    0.9822439058E+00   -0.5000000000E+01
       285    0.9820213651E+01    0.9438490138E+00   -0.5000000000E+01
       286    0.1030990111E+02    0.2091726737E+01   -0.5000000000E+01
       287    0.1006852800E+02    0.2013942969E+01   -0.5000000000E+01
       288    0.9827154886E+01    0.1936159201E+01   -0.5000000000E+01
       289    0.9585781775E+01    0.1858375433E+01   -0.5000000000E+01
       290    0.9344408664E+01    0.1780591665E+01   -0.5000000000E+01
       291    0.9587307711E+01    0.2941589932E+01   -0.5000000000E+01
       292    0.9361086069E+01    0.2826368371E+01   -0.5000000000E+01
       293    0.9134864427E+01    0.2711146809E+01   -0.5000000000E+01
       294    0.8908642785E+01    0.2595925247E+01   -0.5000000000E+01
       295    0.8682421142E+01    0.2480703686E+01   -0.5000000000E+01
       296    0.8726536110E+01    0.3652817808E+01   -0.5000000000E+01
       297    0.8522453831E+01    0.3504350089E+01   -0.5000000000E+01
       298    0.8318371552E+01    0.3355882370E+01   -0.5000000000E+01
       299    0.8114289273E+01    0.3207414650E+01   -0.5000000000E+01
       300    0.7910206994E+01    0.3058946931E+01   -0.5000000000E+01
       301    0.7778174593E+01    0.4242640687E+01   -0.4500000000E+01
       302    0.7601397898E+01    0.4065863992E+01   -0.4500000000E+01
       303    0.7424621202E+01    0.3889087297E+01   -0.4500000000E+01
       304    0.7247844507E+01    0.3712310601E+01   -0.4500000000E+01
       305    0.7071067812E+01    0.3535533906E+01   -0.4500000000E+01
       306    0.7057492323E+01    0.4602285523E+01   -0.4500000000E+01
       307    0.6895286744E+01    0.4411279056E+01   -0.4500000000E+01
       308    0.6733081166E+01    0.4220272589E+01   -0.4500000000E+01
       309    0.6570875588E+01    0.4029266122E+01   -0.4500000000E+01
       310    0.6408670010E+01    0.3838259655E+01   -0.4500000000E+01
       311    0.6314450926E+01    0.4912959370E+01   -0.4500000000E+01
       312    0.6167884333E+01    0.4709322360E+01   -0.4500000000E+01
       313    0.6021317740E+01    0.4505685350E+01   -0.4500000000E+01
       314    0.5874751147E+01    0.4302048340E+01   -0.4500000000E+01
       315    0.5728184553E+01    0.4098411330E+01   -0.4500000000E+01
       316    0.5554775902E+01    0.5178787573E+01   -0.4500000000E+01
       317    0.5424800653E+01    0.4964093824E+01   -0.4500000000E+01
       318    0.5294825404E+01    0.4749400075E+01   -0.4500000000E+01
       319    0.5164850155E+01    0.4534706326E+01   -0.4500000000E+01
       320    0.5034874907E+01    0.4320012577E+01   -0.4500000000E+01
       321    0.4781059238E+01    0.5403620620E+01   -0.4500000000E+01
       322    0.4668506853E+01    0.5179406838E+01   -0.4500000000E+01
       323    0.4555954468E+01    0.4955193057E+01   -0.4500000000E+01
       324    0.4443402084E+01    0.4730979276E+01   -0.4500000000E+01
       325    0.4330849699E+01    0.4506765494E+01   -0.4500000000E+01
       326    0.3997909910E+01    0.5589690768E+01   -0.4500000000E+01
       327    0.3903205721E+01    0.5357534708E+01   -0.4500000000E+01
       328    0.3808501532E+01    0.5125378648E+01   -0.4500000000E+01
       329    0.3713797342E+01    0.4893222589E+01   -0.4500000000E+01
       330    0.3619093153E+01    0.4661066529E+01   -0.4500000000E+01
       331    0.3206356719E+01    0.5739448787E+01   -0.4500000000E+01
       332    0.3130291335E+01    0.5500790505E+01   -0.4500000000E+01
       333    0.3054225952E+01    0.5262132223E+01   -0.4500000000E+01
       334    0.2978160568E+01    0.5023473940E+01   -0.4500000000E+01
       335    0.2902095184E+01    0.4784815658E+01   -0.4500000000E+01
       336    0.2409692167E+01    0.5854264400E+01   -0.4500000000E+01
       337    0.2352243980E+01    0.5610637070E+01   -0.4500000000E+01
       338    0.2294795794E+01    0.5367009740E+01   -0.4500000000E+01
       339    0.2237347607E+01    0.5123382409E+01   -0.4500000000E+01
       340    0.2179899421E+01    0.4879755079E+01   -0.4500000000E+01
       341    0.1608052865E+01    0.5935542179E+01   -0.4500000000E+01
       342    0.1569757957E+01    0.5688356779E+01   -0.4500000000E+01
       343    0.1531463048E+01    0.5441171379E+01   -0.4500000000E+01
       344    0.1493168139E+01    0.5193985979E+01   -0.4500000000E+01
       345    0.1454873231E+01    0.4946800579E+01   -0.4500000000E+01
       346    0.8044713402E+00    0.5983932847E+01   -0.4500000000E+01
       347    0.7852087678E+00    0.5734638115E+01   -0.4500000000E+01
       348    0.7659461955E+00    0.5485343383E+01   -0.4500000000E+01
       349    0.7466836232E+00    0.5236048651E+01   -0.4500000000E+01
       350    0.7274210508E+00    0.4986753920E+01   -0.4500000000E+01
       351   -0.8639379697E-03    0.5999999981E+01   -0.4500000000E+01
       352   -0.8443030158E-03    0.5749999982E+01   -0.4500000000E+01
       353   -0.8246680620E-03    0.5499999983E+01   -0.4500000000E+01
       354   -0.8050331081E-03    0.5249999984E+01   -0.4500000000E+01
       355   -0.7853981543E-03    0.4999999985E+01   -0.4500000000E+01
       356   -0.8053329622E+00    0.5983898366E+01   -0.4500000000E+01
       357   -0.7860508131E+00    0.5734605109E+01   -0.4500000000E+01
       358   -0.7667686641E+00    0.5485311852E+01   -0.4500000000E+01
       359   -0.7474865151E+00    0.5236018595E+01   -0.4500000000E+01
       360   -0.7282043660E+00    0.4986725338E+01   -0.4500000000E+01
       361   -0.1608907517E+01    0.5935473271E+01   -0.4500000000E+01
       362   -0.1570593205E+01    0.5688290811E+01   -0.4500000000E+01
       363   -0.1532278892E+01    0.5441108351E+01   -0.4500000000E+01
       364   -0.1493964580E+01    0.5193925891E+01   -0.4500000000E+01
       365   -0.1455650268E+01    0.4946743431E+01   -0.4500000000E+01
       366   -0.2410535113E+01    0.5854161151E+01   -0.4500000000E+01
       367   -0.2353067816E+01    0.5610538228E+01   -0.4500000000E+01
       368   -0.2295600518E+01    0.5366915305E+01   -0.4500000000E+01
       369   -0.2238133221E+01    0.5123292382E+01   -0.4500000000E+01
       370   -0.2180665924E+01    0.4879669459E+01   -0.4500000000E+01
       371   -0.3207183130E+01    0.5739311409E+01   -0.4500000000E+01
       372   -0.3131099041E+01    0.5500658976E+01   -0.4500000000E+01
       373   -0.3055014951E+01    0.5262006544E+01   -0.4500000000E+01
       374   -0.2978930862E+01    0.5023354111E+01   -0.4500000000E+01
       375   -0.2902846773E+01    0.4784701679E+01   -0.4500000000E+01
       376   -0.3998714755E+01    0.5589519481E+01   -0.4500000000E+01
       377   -0.3903992392E+01    0.5357370709E+01   -0.4500000000E+01
       378   -0.3809270028E+01    0.5125221937E+01   -0.4500000000E+01
       379   -0.3714547664E+01    0.4893073165E+01   -0.4500000000E+01
       380   -0.3619825301E+01    0.4660924393E+01   -0.4500000000E+01
       381   -0.4781837289E+01    0.5403415783E+01   -0.4500000000E+01
       382   -0.4669267368E+01    0.5179210689E+01   -0.4500000000E+01
       383   -0.4556697448E+01    0.4955005596E+01   -0.4500000000E+01
       384   -0.4444127527E+01    0.4730800502E+01   -0.4500000000E+01
       385   -0.4331557606E+01    0.4506595408E+01   -0.4500000000E+01
       386   -0.5555521577E+01    0.5178549591E+01   -0.4500000000E+01
       387   -0.5425529552E+01    0.4963865905E+01   -0.4500000000E+01
       388   -0.5295537527E+01    0.4749182218E+01   -0.4500000000E+01
       389   -0.5165545502E+01    0.4534498532E+01   -0.4500000000E+01
       390   -0.5035553477E+01    0.4319814845E+01   -0.4500000000E+01
       391   -0.6315158322E+01    0.4912688844E+01   -0.4500000000E+01
       392   -0.6168575820E+01    0.4709063226E+01   -0.4500000000E+01
       393   -0.6021993318E+01    0.4505437608E+01   -0.4500000000E+01
       394   -0.5875410815E+01    0.4301811990E+01   -0.4500000000E+01
       395   -0.5728828313E+01    0.4098186372E+01   -0.4500000000E+01
       396   -0.7058154982E+01    0.4601983166E+01   -0.4500000000E+01
       397   -0.6895934462E+01    0.4410989369E+01   -0.4500000000E+01
       398   -0.6733713943E+01    0.4219995571E+01   -0.4500000000E+01
       399   -0.6571493423E+01    0.4029001773E+01   -0.4500000000E+01
       400   -0.6409272903E+01    0.3838007975E+01   -0.4500000000E+01
